taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
4M5XM,Potentilla rivalis Nutt. ex Torr. & A.Gray,4M5XM,Potentilla rivalis Nutt. ex Torr. & A.Gray,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Potentilla,6V7H,Potentilla rivalis,4M5XM,LC
7L425,Senecio fremontii subsp. blitoides (Greene) W.A.Weber,6YFNP,Senecio blitoides Greene,1,SUBSPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Senecio,7FJL,Senecio blitoides,6YFNP,
6XCK4,Salix amygdaloides Andersson,6XCK4,Salix amygdaloides Andersson,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Salicaceae,FWG,Salix,7BWB,Salix amygdaloides,6XCK4,LC
6GYZS,Euphorbia missurica Raf.,6GYZS,Euphorbia missurica Raf.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Euphorbia,8VRY5,Euphorbia missurica,6GYZS,
5GKGS,Comandra umbellata subsp. pallida (A.DC.) Piehl,5GKGS,Comandra umbellata subsp. pallida (A.DC.) Piehl,7,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Santalales,3ZX,Comandraceae,8GK,Comandra,3SQ7,Comandra umbellata,XDLV,
VHWX,Cirsium flodmanii (Rydb.) Arthur,VHWX,Cirsium flodmanii (Rydb.) Arthur,7,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Cirsium,3Q7P,Cirsium flodmanii,VHWX,
4QBX9,Puccinellia nuttalliana (Schult.) Hitchc.,4QBX9,Puccinellia nuttalliana (Schult.) Hitchc.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Puccinellia,8W2WX,Puccinellia nuttalliana,4QBX9,LC
38X9R,Elaeagnus angustifolia L.,38X9R,Elaeagnus angustifolia L.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Elaeagnaceae,9LF,Elaeagnus,62QQB,Elaeagnus angustifolia,38X9R,LC
3382D,Cymopterus montanus (Nutt.) Torr. & A.Gray,7FQT4,Vesper montanus (Torr. & A.Gray) R.L.Hartm. & G.L.Nesom,6,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Vesper,86JS,Vesper montanus,7FQT4,
4Y9CR,Sonchus oleraceus L.,4Y9CR,Sonchus oleraceus L.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Sonchus,7JMV,Sonchus oleraceus,4Y9CR,
5CT77,Yucca glauca Nutt.,5CT77,Yucca glauca Nutt.,27,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Asparagaceae,6T3,Yucca,8W4SH,Yucca glauca,5CT77,LC
4Y4JB,Solanum triflorum Nutt.,4Y4JB,Solanum triflorum Nutt.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Solanum,63SD9,Solanum triflorum,4Y4JB,
73R2V,Musineon divaricatum (Pursh) Nutt.,73R2V,Musineon divaricatum (Pursh) Nutt.,25,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Apiales,B7VXH,Apiaceae,6KC,Musineon,5VWX,Musineon divaricatum,73R2V,
7XQPY,Heterotheca villosa var. nana (A.Gray) Semple,7WM37,Heterotheca hirsutissima (Greene) G.L.Nesom,4,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Heterotheca,636SD,Heterotheca hirsutissima,7WM37,
69QPP,Chenopodium incanum (S.Watson) A.Heller,69QPP,Chenopodium incanum (S.Watson) A.Heller,7,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium incanum,69QPP,
7BWVR,Thermopsis rhombifolia (Pursh) Richardson,7BWVR,Thermopsis rhombifolia (Pursh) Richardson,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Thermopsis,9CM8V,Thermopsis rhombifolia,7BWVR,
ZTXF,Cryptantha thyrsiflora (Greene) Payson,6T52G,Oreocarya thyrsiflora Greene,5,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Boraginales,TW,Boraginaceae,622G7,Oreocarya,69K4,Oreocarya thyrsiflora,6T52G,
44JW6,Mulgedium oblongifolium (Nutt.) Reveal,6NSFB,Lactuca pulchella (Pursh) DC.,3,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Lactuca,7NF36,Lactuca pulchella,6NSFB,
74JBC,Oenothera villosa Thunb.,74JBC,Oenothera villosa Thunb.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera villosa,74JBC,
Q34MR,Hymenoxys acaulis (Pursh) K. L. Parker,CWWPX,Tetraneuris acaulis var. acaulis,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Tetraneuris,63V4X,Tetraneuris acaulis,55Q5Y,
55Q5Y,Tetraneuris acaulis (Pursh) Greene,55Q5Y,Tetraneuris acaulis (Pursh) Greene,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Tetraneuris,63V4X,Tetraneuris acaulis,55Q5Y,
4BW93,Packera fendleri (A.Gray) W.A.Weber & Á.Löve,4BW93,Packera fendleri (A.Gray) W.A.Weber & Á.Löve,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Packera,6C5T,Packera fendleri,4BW93,
45SBD,Nassella viridula (Trin.) Barkworth,45SBD,Nassella viridula (Trin.) Barkworth,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Nassella,8VZLC,Nassella viridula,45SBD,
3WY4S,Machaeranthera tanacetifolia (Kunth) Nees,3WY4S,Machaeranthera tanacetifolia (Kunth) Nees,73,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Machaeranthera,5J36,Machaeranthera tanacetifolia,3WY4S,
57L83,Townsendia grandiflora Nutt.,57L83,Townsendia grandiflora Nutt.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Townsendia,647Z8,Townsendia grandiflora,57L83,
HZ7X,Astragalus mollissimus Torr.,HZ7X,Astragalus mollissimus Torr.,51,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus mollissimus,HZ7X,LC
4TPXH,Rumex stenophyllus Ledeb.,4TPXH,Rumex stenophyllus Ledeb.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Rumex,7B4R,Rumex stenophyllus,4TPXH,
6WYC8,Rosa woodsii Lindl.,6WYC8,Rosa woodsii Lindl.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Rosales,3Z6,Rosaceae,FTK,Rosa,63S6D,Rosa woodsii,6WYC8,
3QTYS,Juncus nodosus L.,3QTYS,Juncus nodosus L.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Juncaceae,BJG,Juncus,56Y4,Juncus nodosus,3QTYS,LC
74RNL,Opuntia polyacantha Haw.,74RNL,Opuntia polyacantha Haw.,91,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Cactaceae,7HS,Opuntia,69B3,Opuntia polyacantha,74RNL,LC
44KVM,Munroa squarrosa (Nutt.) Torr.,44KVM,Munroa squarrosa (Nutt.) Torr.,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Munroa,8VZJ5,Munroa squarrosa,44KVM,
76LFY,Penstemon angustifolius Nutt. ex Pursh,76LFY,Penstemon angustifolius Nutt. ex Pursh,44,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Penstemon,6KPY,Penstemon angustifolius,76LFY,
6M5KZ,Heterotheca villosa (Pursh) Shinners,6M5KZ,Heterotheca villosa (Pursh) Shinners,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Heterotheca,636SD,Heterotheca villosa,6M5KZ,
6PT92,Leucocrinum montanum Nutt. ex A.Gray,6PT92,Leucocrinum montanum Nutt. ex A.Gray,58,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Asparagaceae,6T3,Leucocrinum,8VYW3,Leucocrinum montanum,6PT92,
3V4PT,Linum compactum A.Nelson,3V4PT,Linum compactum A.Nelson,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Linaceae,C3F,Linum,62YHH,Linum compactum,3V4PT,
VJTHJ,Solanum rostratum Dunal,VJTHJ,Solanum rostratum Dunal,28,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Solanum,63SD9,Solanum rostratum,VJTHJ,
4YL7R,Sphaeralcea coccinea (Nutt.) Rydb.,4YL7R,Sphaeralcea coccinea (Nutt.) Rydb.,154,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malvales,3HP,Malvaceae,CDB,Sphaeralcea,7KDD,Sphaeralcea coccinea,4YL7R,
4TPLP,Rumex crispus L.,4TPLP,Rumex crispus L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Rumex,7B4R,Rumex crispus,4TPLP,
TXNS,Chenopodium watsonii A.Nelson,TXNS,Chenopodium watsonii A.Nelson,9,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium watsonii,TXNS,
48XTB,Oenothera coronopifolia Torr. & A.Gray,48XTB,Oenothera coronopifolia Torr. & A.Gray,20,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Myrtales,3LY,Onagraceae,DL8,Oenothera,63FVB,Oenothera coronopifolia,48XTB,
67VNY,Astragalus gilviflorus E.Sheld.,67VNY,Astragalus gilviflorus E.Sheld.,10,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus gilviflorus,67VNY,
4YC6L,Sorghum bicolor (L.) Moench,4YC6L,Sorghum bicolor (L.) Moench,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sorghum,8W3NG,Sorghum bicolor,4YC6L,
GW62,Artemisia campestris L.,GW62,Artemisia campestris L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Artemisia,62CHR,Artemisia campestris,GW62,
GGCJ,Argemone polyanthemos (Fedde) G.B.Ownbey,GGCJ,Argemone polyanthemos (Fedde) G.B.Ownbey,28,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Papaveraceae,DX3,Argemone,32LD,Argemone polyanthemos,GGCJ,
65X8Y,Allium textile A.Nelson & J.F.Macbr.,65X8Y,Allium textile A.Nelson & J.F.Macbr.,35,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Asparagales,SP,Amaryllidaceae,694,Allium,8VTKZ,Allium textile,65X8Y,
6WSQ5,Ranunculus cymbalaria Pursh,6L9TY,Halerpestes cymbalaria (Pursh) Greene,3,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ranunculales,3XS,Ranunculaceae,FJR,Halerpestes,4SP5,Halerpestes cymbalaria,6L9TY,
5BH92,Viola nuttallii Pursh,5BH92,Viola nuttallii Pursh,25,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Violaceae,6272Z,Viola,86VM,Viola nuttallii,5BH92,
694JL,Buchloe dactyloides (Nutt.) Engelm.,MRHP,Bouteloua dactyloides (Nutt.) Columbus,9,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Bouteloua,8VVPJ,Bouteloua dactyloides,MRHP,
397JT,Eleocharis palustris (L.) Roem. & Schult.,397JT,Eleocharis palustris (L.) Roem. & Schult.,9,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Eleocharis,8VX8V,Eleocharis palustris,397JT,LC
3CNT2,Euphorbia fendleri Torr. & A.Gray,3CNT2,Euphorbia fendleri Torr. & A.Gray,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Malpighiales,MLP,Euphorbiaceae,N7XM4,Euphorbia,8VRY5,Euphorbia fendleri,3CNT2,
J2L5,Astragalus spatulatus E.Sheld.,J2L5,Astragalus spatulatus E.Sheld.,26,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus spatulatus,J2L5,
4HG45,Physaria montana (A.Gray) Greene,4HG45,Physaria montana (A.Gray) Greene,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Brassicaceae,C6GCC,Physaria,C823G,Physaria montana,4HG45,
4M3VG,Potamogeton nodosus Poir.,4M3VG,Potamogeton nodosus Poir.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Alismatales,62287,Potamogetonaceae,627N6,Potamogeton,8W2N8,Potamogeton nodosus,4M3VG,LC
VJSKT,Monolepis nuttalliana (Schult.) Greene,VJSKS,Blitum nuttallianum Schult.,1,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Blitum,M5Z8V,Blitum nuttallianum,VJSKS,
5KDGZ,Phlox hoodii subsp. muscoides (Nutt.) Wherry,5KDGZ,Phlox hoodii subsp. muscoides (Nutt.) Wherry,1,SUBSPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ericales,625QY,Polemoniaceae,627H7,Phlox,6NSB,Phlox hoodii,4GJ8R,
H697,Asclepias arenaria Torr.,H697,Asclepias arenaria Torr.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Gentianales,39D,Apocynaceae,6L2,Asclepias,33PC,Asclepias arenaria,H697,
4Y3RD,Solanum physalifolium Rusby,4Y3RD,Solanum physalifolium Rusby,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Solanum,63SD9,Solanum physalifolium,4Y3RD,
5NS8R,Ericameria nauseosa var. graveolens (Nutt.) Reveal & Schuyler,5NS8R,Ericameria nauseosa var. graveolens (Nutt.) Reveal & Schuyler,2,VARIETY,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Ericameria,4DYV,Ericameria nauseosa,6GMVF,
7G6SB,Xanthium strumarium L.,7G6SB,Xanthium strumarium L.,8,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Xanthium,649GW,Xanthium strumarium,7G6SB,
GWL8,Artemisia ludoviciana Nutt.,GWL8,Artemisia ludoviciana Nutt.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Artemisia,62CHR,Artemisia ludoviciana,GWL8,
LS97,Bidens frondosa L.,LS97,Bidens frondosa L.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Bidens,62GF8,Bidens frondosa,LS97,LC
5XQPZ,Chenopodium desiccatum A.Nelson,5XQPZ,Chenopodium desiccatum A.Nelson,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Chenopodium,3MS5,Chenopodium desiccatum,5XQPZ,
VZD2,Cleome trachysperma (Torr. & A.Gray) Pax & K.Hoffm.,4KXBK,Polanisia trachysperma Torr. & A.Gray,4,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Capparales,V5D96,Cleomaceae,8BN,Polanisia,6TR4,Polanisia trachysperma,4KXBK,
4DTRY,Parthenium alpinum (Nutt.) Torr. & A.Gray,4DTRY,Parthenium alpinum (Nutt.) Torr. & A.Gray,25,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Parthenium,6J8P,Parthenium alpinum,4DTRY,
HYHM,Astragalus kentrophyta A.Gray,HYHM,Astragalus kentrophyta A.Gray,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus kentrophyta,HYHM,
4ZCP8,Sporobolus neglectus Nash,4ZCP8,Sporobolus neglectus Nash,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sporobolus,8W3QZ,Sporobolus neglectus,4ZCP8,
75854,Orobanche fasciculata Nutt.,FKXZ,Aphyllon fasciculatum (Nutt.) Torr. & A.Gray,2,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Orobanchaceae,DQG,Aphyllon,YJZ,Aphyllon fasciculatum,FKXZ,
4BCJF,Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch,4BCJF,Oxybasis glauca (L.) S.Fuentes, Uotila & Borsch,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Oxybasis,6B8C,Oxybasis glauca,4BCJF,
4L94H,Polygonum aviculare L.,4L94H,Polygonum aviculare L.,4,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Polygonum,63NFC,Polygonum aviculare,4L94H,
6Y954,Schoenoplectus americanus (Pers.) Volkart,6Y954,Schoenoplectus americanus (Pers.) Volkart,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Schoenoplectus,8W3FK,Schoenoplectus americanus,6Y954,LC
4ZCV3,Sporobolus wrightii Scribn.,4ZCV3,Sporobolus wrightii Scribn.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Sporobolus,8W3QZ,Sporobolus wrightii,4ZCV3,
5B773,Veronica peregrina L.,5B773,Veronica peregrina L.,2,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Veronica,63VMN,Veronica peregrina,5B773,LC
67WF3,Atriplex gardneri (Moq.) D.Dietr.,67WF3,Atriplex gardneri (Moq.) D.Dietr.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Atriplex,35CY,Atriplex gardneri,67WF3,
4F9TP,Persicaria lapathifolia (L.) Gray,4F9TP,Persicaria lapathifolia (L.) Gray,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Persicaria,6LSN,Persicaria lapathifolia,4F9TP,
4HQGP,Picradeniopsis oppositifolia (Nutt.) Rydb.,4HQGP,Picradeniopsis oppositifolia (Nutt.) Rydb.,25,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Picradeniopsis,6Q8C,Picradeniopsis oppositifolia,4HQGP,
J2FS,Astragalus sericoleucus A.Gray,J2FS,Astragalus sericoleucus A.Gray,17,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus sericoleucus,J2FS,
3MNYC,Hordeum jubatum L.,3MNYC,Hordeum jubatum L.,11,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hordeum,8VYC9,Hordeum jubatum,3MNYC,LC
989M,Achnatherum robustum (Vasey) Barkworth,8Y275,Eriocoma robusta (Vasey) Romasch.,5,SPECIES,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Eriocoma,8VXGR,Eriocoma robusta,8Y275,
6PWM6,Liatris punctata Hook.,6PWM6,Liatris punctata Hook.,21,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Liatris,62X3K,Liatris punctata,6PWM6,
CH63,Amaranthus retroflexus L.,CH63,Amaranthus retroflexus L.,3,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Amaranthaceae,68Z,Amaranthus,T8M,Amaranthus retroflexus,CH63,
HZPM,Astragalus pectinatus (Hook.) Douglas ex G.Don,HZPM,Astragalus pectinatus (Hook.) Douglas ex G.Don,28,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus pectinatus,HZPM,
VLFDK,Taraxacum officinale F. H. Wigg.,VLFDK,Taraxacum officinale F. H. Wigg.,1,SPECIES,PROVISIONALLY_ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Taraxacum,7SSF,Taraxacum officinale,VLFDK,
6XH6L,Salvia reflexa Hornem.,6XH6L,Salvia reflexa Hornem.,5,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Lamiaceae,PR82T,Salvia,8W39F,Salvia reflexa,6XH6L,
4TPZK,Rumex utahensis Rech.fil.,4TPZK,Rumex utahensis Rech.fil.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Polygonaceae,627KD,Rumex,7B4R,Rumex utahensis,4TPZK,
76LDG,Penstemon albidus Nutt.,76LDG,Penstemon albidus Nutt.,63,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Lamiales,3F4,Plantaginaceae,6262K,Penstemon,6KPY,Penstemon albidus,76LDG,
6MWHV,Ipomopsis laxiflora (J.M.Coult.) V.E.Grant,6MWHV,Ipomopsis laxiflora (J.M.Coult.) V.E.Grant,23,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Ericales,625QY,Polemoniaceae,627H7,Ipomopsis,638B5,Ipomopsis laxiflora,6MWHV,
5MFBN,Astragalus laxmannii var. robustior (Hook.) Barneby & S.L.Welsh,7JCZJ,Astragalus laxmannii subsp. robustior (Hook.) Podlech,5,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus laxmannii,HYQN,
HZ9T,Astragalus multiflorus (Pursh) A.Gray,HZ9T,Astragalus multiflorus (Pursh) A.Gray,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Astragalus,34JM,Astragalus multiflorus,HZ9T,
3MP2L,Hordeum pusillum Nutt.,3MP2L,Hordeum pusillum Nutt.,6,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Hordeum,8VYC9,Hordeum pusillum,3MP2L,LC
58ZCZ,Tripterocalyx micranthus (Torr.) Hook.,58ZCZ,Tripterocalyx micranthus (Torr.) Hook.,17,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Caryophyllales,VW,Nyctaginaceae,DG4,Tripterocalyx,63VSC,Tripterocalyx micranthus,58ZCZ,
39769,Eleocharis acicularis (L.) Roem. & Schult.,39769,Eleocharis acicularis (L.) Roem. & Schult.,7,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Cyperaceae,8W5,Eleocharis,8VX8V,Eleocharis acicularis,39769,LC
9CTBZ,Melilotus officinalis (L.) Lam.,9CTBZ,Melilotus officinalis (L.) Lam.,21,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Fabales,383,Fabaceae,623QT,Melilotus,9CLBB,Melilotus officinalis,9CTBZ,
7KXPW,Aristida purpurea var. longiseta (Steud.) Vasey,GP4F,Aristida longiseta Steud.,8,VARIETY,SYNONYM,Plantae,P,Tracheophyta,TP,Liliopsida,L2L,Poales,627VM,Poaceae,627FW,Aristida,8VV79,Aristida longiseta,GP4F,
732W7,Lygodesmia juncea (Pursh) D.Don ex Hook.,732W7,Lygodesmia juncea (Pursh) D.Don ex Hook.,19,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Asterales,ST,Asteraceae,622TP,Lygodesmia,5HP9,Lygodesmia juncea,732W7,
4Y2W3,Solanum jamesii Torr.,4Y2W3,Solanum jamesii Torr.,1,SPECIES,ACCEPTED,Plantae,P,Tracheophyta,TP,Magnoliopsida,MG,Solanales,43W,Solanaceae,626XM,Solanum,63SD9,Solanum jamesii,4Y2W3,LC
