label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Carex lenticularis Michx. var. lipocarpa (T. Holm) L.A. Standl.,Carex lenticularis Michx. var. lipocarpa (T. Holm) L.A. Standl.,Carex lenticularis Michx. var. lipocarpa (T. Holm) L.A. Standl.,Plantae Carex Carex lenticularis Michx. var. lipocarpa (T. Holm) L.A. Standl.,FORCE_ACCEPTED
Carex leptalea Wahlenb.,Carex leptalea,Carex leptalea Wahlenb.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex leptalea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex leptalea Wahlenb. ssp. leptalea,Carex leptalea,Carex leptalea Wahlenb. ssp. leptalea,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex leptalea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex leptopoda Mack.,Carex leptopoda,Carex leptopoda Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex leptopoda,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex limosa L.,Carex limosa,Carex limosa L.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex limosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Carex livida (Wahlenb.) Willd.,Carex livida,Carex livida (Wahlenb.) Willd.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex livida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex livida (Wahlenb.) Willd. var. radicaulis Paine,Carex livida (Wahlenb.) Willd. var. radicaulis Paine,Carex livida (Wahlenb.) Willd. var. radicaulis Paine,Plantae Carex Carex livida (Wahlenb.) Willd. var. radicaulis Paine,FORCE_ACCEPTED
Carex magellanica Lam.,Carex magellanica,Carex magellanica Lam.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex magellanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex magellanica Lam. ssp. irrigua (Wahlenb.) Hultén,Carex magellanica,Carex magellanica Lam. ssp. irrigua (Wahlenb.) Hultén,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex magellanica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex microglochin Wahlenb.,Carex microglochin,Carex microglochin Wahlenb.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex microglochin,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex microptera Mack.,Carex microptera,Carex microptera Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex microptera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex misandra R. Br.,Carex fuliginosa,Carex misandra R. Br.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex fuliginosa,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Carex molesta Mack. ex Bright,Carex molesta,Carex molesta Mack. ex Bright,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex molesta,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Carex nardina Fr.,Carex nardina,Carex nardina Fr.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex nardina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex nardina Fr. var. hepburnii (Boott) Kük.,Carex nardina,Carex nardina Fr. var. hepburnii (Boott) Kük.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex nardina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex nebrascensis Dewey,Carex nebrascensis,Carex nebrascensis Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex nebrascensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex nelsonii Mack.,Carex nelsonii,Carex nelsonii Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex nelsonii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex neurophora Mack.,Carex neurophora,Carex neurophora Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex neurophora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex nigricans C.A. Mey.,Carex nigricans,Carex nigricans C.A. Mey.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex nigricans,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Carex norvegica Retz.,Carex norvegica,Carex norvegica Retz.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex norvegica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex norvegica Retz. ssp. stevenii (T. Holm) A.E. Murray,Carex stevenii,Carex norvegica Retz. ssp. stevenii (T. Holm) A.E. Murray,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex stevenii,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex nova L.H. Bailey,Carex nova,Carex nova L.H. Bailey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex nova,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex obtusata Lilj.,Carex obtusata,Carex obtusata Lilj.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex obtusata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex occidentalis L.H. Bailey,Carex occidentalis,Carex occidentalis L.H. Bailey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex oreocharis T. Holm,Carex oreocharis,Carex oreocharis T. Holm,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex oreocharis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex pachystachya Cham. ex Steud.,Carex pachystachya,Carex pachystachya Cham. ex Steud.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex pachystachya,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex parryana Dewey,Carex parryana,Carex parryana Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex parryana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex parryana Dewey var. parryana,Carex parryana,Carex parryana Dewey var. parryana,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex parryana,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex peckii Howe,Carex peckii,Carex peckii Howe,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex peckii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex pellita Muhl. ex Willd.,Carex pellita,Carex pellita Muhl. ex Willd.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex pellita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Carex pelocarpa F.J. Herm.,Carex pelocarpa,Carex pelocarpa F.J. Herm.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex pelocarpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex perglobosa Mack.,Carex perglobosa,Carex perglobosa Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex perglobosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex petasata Dewey,Carex petasata,Carex petasata Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex petasata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex phaeocephala Piper,Carex phaeocephala,Carex phaeocephala Piper,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex phaeocephala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex pityophila Mack.,Carex pityophila,Carex pityophila Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex pityophila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex praeceptorum Mack.,Carex praeceptorum,Carex praeceptorum Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex praeceptorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex praegracilis W. Boott,Carex praegracilis,Carex praegracilis W. Boott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex praegracilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex praticola Rydb.,Carex praticola,Carex praticola Rydb.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex praticola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex pyrenaica Wahlenb.,Carex pyrenaica,Carex pyrenaica Wahlenb.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex pyrenaica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex pyrenaica Wahlenb. ssp. pyrenaica,Carex pyrenaica,Carex pyrenaica Wahlenb. ssp. pyrenaica,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex pyrenaica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex raynoldsii Dewey,Carex raynoldsii,Carex raynoldsii Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex raynoldsii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex retrorsa Schwein.,Carex retrorsa,Carex retrorsa Schwein.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex retrorsa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex rossii Boott,Carex rossii,Carex rossii Boott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex rossii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex rupestris All.,Carex rupestris,Carex rupestris All.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex rupestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Carex rupestris,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex rupestris,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex sartwellii Dewey,Carex sartwellii,Carex sartwellii Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex sartwellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex sartwellii Dewey var. sartwellii,Carex sartwellii,Carex sartwellii Dewey var. sartwellii,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex sartwellii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex saxatilis L.,Carex saxatilis,Carex saxatilis L.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex saxatilis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Carex saximontana Mack.,Carex saximontana,Carex saximontana Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex saximontana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex scirpoidea Michx.,Carex scirpoidea,Carex scirpoidea Michx.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scirpoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex scirpoidea Michx. ssp. pseudoscirpoidea (Rydb.) Dunlop,Carex scirpoidea,Carex scirpoidea Michx. ssp. pseudoscirpoidea (Rydb.) Dunlop,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scirpoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex scirpoidea Michx. ssp. scirpoidea,Carex scirpoidea,Carex scirpoidea Michx. ssp. scirpoidea,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scirpoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex scoparia Schkuhr ex Willd.,Carex scoparia,Carex scoparia Schkuhr ex Willd.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scoparia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Carex scoparia Schkuhr ex Willd. var. scoparia,Carex scoparia,Carex scoparia Schkuhr ex Willd. var. scoparia,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scoparia,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex scopulorum T. Holm,Carex scopulorum,Carex scopulorum T. Holm,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scopulorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex scopulorum T. Holm var. bracteosa (L.H. Bailey) F.J. Herm.,Carex scopulorum,Carex scopulorum T. Holm var. bracteosa (L.H. Bailey) F.J. Herm.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scopulorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex scopulorum T. Holm var. scopulorum,Carex scopulorum,Carex scopulorum T. Holm var. scopulorum,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex scopulorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex siccata Dewey,Carex siccata,Carex siccata Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex siccata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex simulata Mack.,Carex simulata,Carex simulata Mack.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex simulata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex sprengelii Dewey ex Spreng.,Carex sprengelii,Carex sprengelii Dewey ex Spreng.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex sprengelii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex stenoptila F.J. Herm.,Carex stenoptila,Carex stenoptila F.J. Herm.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex stenoptila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex stipata Muhl. ex Willd.,Carex stipata,Carex stipata Muhl. ex Willd.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex stipata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Carex stipata Muhl. ex Willd. var. stipata,Carex stipata,Carex stipata Muhl. ex Willd. var. stipata,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex stipata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex subfusca W. Boott,Carex subfusca,Carex subfusca W. Boott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex subfusca,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex sychnocephala Carey,Carex sychnocephala,Carex sychnocephala Carey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex sychnocephala,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex tahoensis Smiley,Carex tahoensis,Carex tahoensis Smiley,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex tahoensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex tenera Dewey,Carex tenera,Carex tenera Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex tenera,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex tenuiflora Wahlenb.,Carex tenuiflora,Carex tenuiflora Wahlenb.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex tenuiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Carex torreyi Tuck.,Carex torreyi,Carex torreyi Tuck.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex torreyi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex utriculata Boott,Carex utriculata,Carex utriculata Boott,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex utriculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex vallicola Dewey,Carex vallicola,Carex vallicola Dewey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex vallicola,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex vallicola Dewey var. vallicola,Carex vallicola Dewey var. vallicola,Carex vallicola Dewey var. vallicola,Plantae Carex Carex vallicola Dewey var. vallicola,FORCE_ACCEPTED
Carex vernacula L.H. Bailey,Carex vernacula,Carex vernacula L.H. Bailey,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex vernacula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carex viridula Michx.,Carex viridula Michx.,Carex viridula Michx.,Plantae Carex Carex viridula Michx.,FORCE_ACCEPTED
Carex viridula Michx. ssp. viridula,Carex oederi,Carex viridula Michx. ssp. viridula,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex oederi,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex vulpinoidea Michx.,Carex vulpinoidea,Carex vulpinoidea Michx.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex vulpinoidea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Carex vulpinoidea Michx. var. vulpinoidea,Carex vulpinoidea,Carex vulpinoidea Michx. var. vulpinoidea,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex vulpinoidea,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Carex ×physocarpoides Lepage,Carex physocarpoides,Carex ×physocarpoides Lepage,Plantae Tracheophyta Liliopsida Poales Cyperaceae Carex Carex physocarpoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carthamus L.,Carthamus L.,Carthamus L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Carthamus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carthamus tinctorius L.,Carthamus tinctorius,Carthamus tinctorius L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Carthamus Carthamus tinctorius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carum L.,Carum L.,Carum L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Carum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Carum carvi L.,Carum carvi,Carum carvi L.,Plantae Tracheophyta Magnoliopsida Apiales Apiaceae Carum Carum carvi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Caryopteris Bunge,Caryopteris Bunge,Caryopteris Bunge,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Caryopteris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Caryopteris ×clandonensis hort. ex Rehder [incana × mongholica],Caryopteris clandonensis,Caryopteris ×clandonensis hort. ex Rehder [incana × mongholica],Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Caryopteris Caryopteris clandonensis,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Castilleja Mutis ex L. f.,Castilleja Mutis ex L. f.,Castilleja Mutis ex L. f.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja angustifolia (Nutt.) G. Don,Castilleja angustifolia,Castilleja angustifolia (Nutt.) G. Don,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Castilleja angustifolia (Nutt.) G. Don var. dubia A. Nelson,Castilleja angustifolia,Castilleja angustifolia (Nutt.) G. Don var. dubia A. Nelson,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja flava S. Watson,Castilleja flava,Castilleja flava S. Watson,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja flava,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja flava S. Watson var. flava,Castilleja flava,Castilleja flava S. Watson var. flava,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja flava,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja haydenii (A. Gray) Cockerell,Castilleja haydenii,Castilleja haydenii (A. Gray) Cockerell,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja haydenii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Castilleja integra A. Gray,Castilleja integra,Castilleja integra A. Gray,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja integra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja integra A. Gray var. integra,Castilleja integra,Castilleja integra A. Gray var. integra,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja integra,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Castilleja linariifolia Benth.,Castilleja linariifolia,Castilleja linariifolia Benth.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja linariifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja lineata Greene,Castilleja lineata,Castilleja lineata Greene,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja lineata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja miniata Douglas ex Hook.,Castilleja miniata,Castilleja miniata Douglas ex Hook.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja miniata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Castilleja miniata Douglas ex Hook. ssp. miniata,Castilleja miniata Douglas ex Hook. ssp. miniata,Castilleja miniata Douglas ex Hook. ssp. miniata,Plantae Castilleja Castilleja miniata Douglas ex Hook. ssp. miniata,FORCE_ACCEPTED
Castilleja minor (A. Gray) A. Gray,Castilleja minor,Castilleja minor (A. Gray) A. Gray,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja minor (A. Gray) A. Gray ssp. minor,Castilleja minor,Castilleja minor (A. Gray) A. Gray ssp. minor,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja minor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Castilleja occidentalis Torr.,Castilleja occidentalis,Castilleja occidentalis Torr.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja puberula Rydb.,Castilleja puberula,Castilleja puberula Rydb.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja puberula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja rhexiifolia Rydb.,Castilleja rhexifolia,Castilleja rhexiifolia Rydb.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja rhexifolia,FUZZY_MATCH_PRIMARY_SOURCE_ACCEPTED
Castilleja scabrida Eastw.,Castilleja scabrida,Castilleja scabrida Eastw.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja scabrida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja scabrida Eastw. var. scabrida,Castilleja scabrida,Castilleja scabrida Eastw. var. scabrida,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja scabrida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja sessiliflora Pursh,Castilleja sessiliflora,Castilleja sessiliflora Pursh,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja sessiliflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Castilleja sulphurea Rydb.,Castilleja septentrionalis,Castilleja sulphurea Rydb.,Plantae Tracheophyta Magnoliopsida Lamiales Orobanchaceae Castilleja Castilleja septentrionalis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Catabrosa P. Beauv.,Catabrosa P. Beauv.,Catabrosa P. Beauv.,Plantae Catabrosa Catabrosa P. Beauv.,FAILED_FORCED_INPUT
Catabrosa aquatica (L.) P. Beauv.,Catabrosa aquatica,Catabrosa aquatica (L.) P. Beauv.,Plantae Tracheophyta Liliopsida Poales Poaceae Catabrosa Catabrosa aquatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Catabrosa aquatica (L.) P. Beauv. var. aquatica,Catabrosa aquatica,Catabrosa aquatica (L.) P. Beauv. var. aquatica,Plantae Tracheophyta Liliopsida Poales Poaceae Catabrosa Catabrosa aquatica,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Catalpa Scop.,Catalpa Scop.,Catalpa Scop.,Plantae Tracheophyta Magnoliopsida Lamiales Bignoniaceae Catalpa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Catalpa speciosa (Warder) Warder ex Engelm.,Catalpa speciosa,Catalpa speciosa (Warder) Warder ex Engelm.,Plantae Tracheophyta Magnoliopsida Lamiales Bignoniaceae Catalpa Catalpa speciosa,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Caulanthus S. Watson,Caulanthus S. Watson,Caulanthus S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Streptanthus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Caulanthus crassicaulis (Torr.) S. Watson,Streptanthus crassicaulis,Caulanthus crassicaulis (Torr.) S. Watson,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Streptanthus Streptanthus crassicaulis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
